,file_name_top,file_name_side,nose_coordinate_top,ear_coordinate_top,hip_coordinate_top,tail_coordinate_top,left_top_coordinate_top,left_bottom_coordinate_top,right_top_coordinate_top,right_bottom_coordinate_top,nose_coordinate_side,ear_coordinate_side,hip_coordinate_side,tail_coordinate_side,left_top_coordinate_side,left_bottom_coordinate_side,right_top_coordinate_side,right_bottom_coordinate_side,nose_hip_top,nose_tail_top,ear_hip_top,ear_tail_top,nose_hip_side,nose_tail_side,ear_hip_side,ear_tail_side,length,weight,predict_length,predict_weight
52,53_top_0_20210611_0.jpg,53_side_0_20210611_0.jpg,"[2873, 785]","[2577, 1212]","[416, 920]",,"[1067, 1769]","[1071, 2584]","[2205, 1742]","[2235, 2564]","[2668, 698]","[2410, 866]","[450, 735]","[497, 906]","[869, 1446]","[644, 2282]","[2091, 1403]","[2178, 2235]",0.4512905991081753,,0.5184891665494189,,0.4307046123050151,0.4586396558483464,0.5013442086310578,0.532359161378501,53,0.0,,
53,53_top_1050_20210609_1.jpg,53_side_1050_20210609_1.jpg,"[738, 681]","[1057, 963]","[2849, 963]","[2708, 1148]","[1524, 2030]",,"[2450, 2057]",,"[977, 644]","[1205, 738]","[2886, 822]","[2832, 685]","[1561, 1759]","[1450, 2510]","[2638, 1829]","[2779, 2598]",,,,,0.3825119477447302,0.3791034500373856,0.4409104930048643,0.4402458040307616,53,10.5,,
54,54_top_1078_20210609_0.jpg,54_side_1078_20210609_0.jpg,"[1621, 757]","[1554, 1173]","[1894, 2969]","[1711, 2812]","[878, 1487]","[210, 1478]","[860, 2396]","[193, 2400]","[829, 1020]","[1252, 990]","[2839, 846]","[2802, 933]","[1490, 1806]","[1440, 2541]","[2473, 1826]","[2601, 2537]",0.4032479398488564,0.4348222551427017,0.4975066326507527,0.5458285513679237,0.3767136419360039,0.3905084601802887,0.4776039904132427,0.4962643142382786,54,10.78,55.91906396603242,13.457846695880997
55,55_top_0_20210611_0.jpg,55_side_0_20210611_0.jpg,"[2675, 930]","[2346, 1302]","[211, 1107]","[302, 1363]","[886, 1913]",,"[2030, 1920]",,"[2873, 1081]","[2447, 1111]","[299, 859]","[319, 1054]","[742, 1584]","[356, 2581]","[2138, 1554]","[2208, 2567]",,,,,0.42789607424105,0.4542360160487458,0.5183253987713187,0.5479372062933805,55,0.0,,
56,56_top_0_20210609_0.jpg,56_side_0_20210609_0.jpg,"[3000, 923]","[2651, 1037]","[926, 950]","[997, 1107]","[1336, 1856]","[1369, 2510]","[2225, 1806]","[2279, 2453]","[2970, 775]","[2655, 644]","[920, 594]","[993, 762]","[1185, 1483]","[1101, 2205]","[2292, 1436]","[2467, 2128]",0.4157082014016973,0.4298271112729278,0.5029169272606365,0.5229615518606526,0.4004167508043119,0.432351578460741,0.4613126474770767,0.4996780298443077,56,0.0,55.91906396603242,
57,56_top_0_20210609_1.jpg,56_side_0_20210609_1.jpg,"[779, 883]","[1138, 963]","[2718, 842]","[2722, 960]","[1379, 1846]","[1356, 2497]","[2265, 1856]","[2269, 2490]","[936, 822]","[1272, 775]","[2742, 711]","[2742, 846]","[1443, 1712]","[1366, 2423]","[2413, 1745]","[2510, 2440]",0.4358776462359562,0.4359725798924712,0.5366387909266241,0.5360717777773789,0.4038114076084149,0.4142665158015591,0.4937270912548826,0.5043442762326735,56,0.0,55.91906396603242,
58,56_top_0_20210611_0.jpg,56_side_0_20210611_0.jpg,"[3339, 748]","[3034, 1050]","[1114, 903]",,"[1483, 1799]","[1493, 2581]","[2571, 1765]","[2614, 2567]","[3440, 809]","[3202, 829]","[1272, 792]","[1299, 950]","[1497, 1567]","[1363, 2467]","[2799, 1604]","[2987, 2547]",0.4711502649267545,,0.5514091354979763,,0.4738293783669757,0.4946903056886517,0.534162733054329,0.5569295723004636,56,0.0,,
59,57_top_0_20210609_0.jpg,57_side_0_20210609_0.jpg,"[2832, 356]","[2675, 829]","[920, 513]",,"[1235, 1819]","[1259, 2598]","[2296, 1759]","[2349, 2534]","[2796, 305]","[2658, 601]","[1000, 255]",,"[1081, 1567]","[893, 2567]","[2460, 1547]","[2698, 2510]",0.5279870858713317,,0.5872282392436915,,0.458041354580441,,0.5352435526016044,,57,0.0,,
60,57_top_0_20210610_0.jpg,57_side_0_20210610_0.jpg,"[691, 711]","[852, 1084]","[2675, 1077]","[2604, 1242]","[1547, 1681]","[1520, 2245]","[2346, 1702]","[2329, 2275]",,"[765, 624]","[2685, 607]","[2769, 735]","[1463, 1537]","[1309, 2212]","[2561, 1581]","[2678, 2279]",0.3934961748291009,0.4077582825244252,0.4326903809699741,0.4496747550519364,,,0.3776189348955022,0.3772078063128922,57,0.0,,
61,58_top_0_20210609_0.jpg,58_side_0_20210609_0.jpg,"[318, 154]","[452, 391]","[1119, 412]","[1118, 378]","[544, 686]","[537, 979]","[946, 692]","[946, 980]","[396, 204]","[473, 307]","[1125, 378]","[1125, 352]","[529, 657]","[468, 978]","[998, 658]","[1073, 976]",0.4882808809969863,0.4885954027664769,0.592243874892463,0.5929519628679317,0.4319192290633748,0.4236874580236536,0.512034794119884,0.5040024150946716,58,0.0,55.91906396603242,
62,58_top_0_20210609_1.jpg,58_side_0_20210609_1.jpg,"[1007, 691]","[1205, 913]","[2762, 862]","[2725, 993]","[1460, 1648]","[1473, 2332]","[2383, 1604]","[2436, 2275]","[1040, 758]","[1252, 933]","[2816, 829]","[2752, 950]","[1416, 1574]","[1366, 2353]","[2500, 1564]","[2651, 2322]",0.5005013332709024,0.5157015584110678,0.5649585611109762,0.5834460438116661,0.4969544685366506,0.5279316655660311,0.5764740282190747,0.6132304294060643,58,0.0,52.49159435039603,
63,60_top_1326_20210609_1.jpg,60_side_1326_20210609_1.jpg,"[3182, 765]","[2957, 859]","[973, 678]","[930, 886]","[1493, 1913]","[1467, 2634]","[2463, 1933]","[2470, 2651]","[3269, 705]","[2859, 634]","[1282, 591]","[1198, 708]","[1665, 1712]","[1597, 2470]","[2745, 1738]","[2893, 2520]",0.4140323810898344,0.4088790754803648,0.4618931112945361,0.4549934476668452,0.3918013521330513,0.3836563796956017,0.4882682083288329,0.4704726299111469,60,13.26,60.60896871462251,13.707725080048043
64,60_top_1326_20210609_2.jpg,60_side_1326_20210609_2.jpg,"[3171, 792]","[2963, 873]","[973, 654]","[933, 889]","[1497, 1906]","[1467, 2634]","[2457, 1936]","[2467, 2651]","[3272, 715]","[2836, 661]","[1279, 537]","[1201, 711]","[1671, 1712]","[1597, 2470]","[2745, 1735]","[2896, 2520]",0.4063923502538546,0.4027921207661716,0.4499171245724971,0.4448690026718874,0.3787378733020963,0.3765868968922365,0.4829663181234798,0.4707806062986452,60,13.26,60.60896871462251,13.707725080048043
65,60_top_1410_20210609_0.jpg,60_side_1410_20210609_0.jpg,"[191, 1014]","[624, 1248]","[2584, 1480]",,"[1356, 1910]","[1342, 2641]","[2343, 1896]","[2363, 2621]","[339, 846]","[708, 983]","[2574, 1235]",,"[1373, 1769]","[1302, 2611]","[2480, 1795]","[2658, 2591]",0.4017521843108472,,0.4916851207818225,,0.4076721995616728,,0.4913735982742947,,60,14.1,,
66,62_top_0_20210609_0.jpg,62_side_0_20210609_0.jpg,"[769, 1195]","[990, 1430]","[2732, 1175]",,"[1416, 1765]","[1379, 2366]","[2225, 1785]","[2228, 2389]","[591, 1195]","[826, 1248]","[2903, 1030]","[2822, 1191]","[1316, 1759]","[1175, 2541]","[2436, 1765]","[2587, 2554]",0.3924994327843712,,0.4487113872159753,,0.3784830643437272,0.407152252445021,0.4275081160543285,0.4597657749742717,62,0.0,,
67,62_top_1366_20210609_1.jpg,62_side_1366_20210609_1.jpg,"[3088, 661]","[2702, 879]","[1091, 1107]","[1003, 1020]","[1480, 1829]","[1467, 2470]","[2359, 1853]","[2373, 2500]","[2947, 446]","[2608, 604]","[1114, 718]","[963, 557]","[1356, 1480]","[1275, 2145]","[2309, 1540]","[2346, 2202]",0.4208101386098344,0.4018573817529227,0.5234209565081499,0.4951959129760648,0.4356943353148814,0.392208103884944,0.5396396321629456,0.4799095284765667,62,13.66,60.60896871462251,13.707725080048043
68,62_top_2418_20210609_2.jpg,62_side_2418_20210609_2.jpg,"[3628, 943]","[3124, 708]","[889, 769]",,"[1567, 1940]","[1574, 2624]","[2483, 1916]","[2527, 2601]","[3339, 668]","[2977, 524]","[1037, 460]",,"[1557, 1561]","[1497, 2158]","[2453, 1574]","[2524, 2181]",0.3140211441626154,,0.3811334760572974,,0.2929854588063589,,0.3412928193765241,,62,24.18,,
69,63_top_0_20210609_0.jpg,63_side_0_20210609_0.jpg,"[597, 1178]","[866, 1363]","[2739, 1097]","[2782, 1275]","[2336, 2574]","[2339, 1916]","[1416, 2547]","[1440, 1889]","[567, 1101]","[782, 1027]","[2789, 869]","[2779, 1020]","[2487, 2400]","[2386, 1678]","[1104, 2363]","[1295, 1668]",0.4087452973467617,0.4015941121598179,0.469942972851923,0.460151108671686,0.3615335388205988,0.3782175095067698,0.3946450965299699,0.411800902935368,63,0.0,64.54383155508312,
70,63_top_1010_20210610_0.jpg,63_side_1010_20210610_0.jpg,"[1208, 313]","[1110, 396]","[424, 388]","[395, 420]","[582, 776]","[574, 1047]","[934, 776]","[938, 1040]","[1168, 262]","[1082, 256]","[432, 313]","[386, 325]","[542, 676]","[503, 983]","[956, 695]","[1009, 996]",0.4253288337833715,0.4111494793661893,0.4880681409044523,0.4694121491096081,0.3990917607258274,0.3773982453646204,0.4491071560195546,0.4210357725313796,63,10.1,63.43343808468852,13.457846695880997
71,63_top_1212_20210609_1.jpg,63_side_1212_20210609_1.jpg,"[587, 883]","[980, 1171]","[2943, 906]","[2869, 1084]","[1289, 1883]","[1262, 2587]","[2238, 1886]","[2245, 2584]","[651, 651]","[1034, 789]","[2903, 638]","[2883, 728]","[1279, 1644]","[1218, 2426]","[2336, 1641]","[2463, 2383]",0.3824391959450756,0.3963770029083305,0.464126989867114,0.483509866790262,0.3589163958755414,0.3678265274005928,0.4423389720484694,0.452775587491206,63,12.12,63.4189108128754,13.707725080048043
72,64_top_2216_20210609_0.jpg,64_side_2216_20210609_0.jpg,"[527, 876]","[933, 1222]","[3208, 916]",,"[1514, 1923]","[1493, 2614]","[2436, 1920]","[2470, 2614]","[557, 722]","[909, 873]","[3178, 691]","[3198, 873]","[1457, 1775]","[1396, 2577]","[2524, 1779]","[2651, 2574]",0.3136347057027466,,0.3755659310087321,,0.3104850580329559,0.317634856861071,0.3663622007760517,0.3729409958457386,64,22.16,,
73,65_top_1070_20210610_0.jpg,65_side_1070_20210610_0.jpg,"[416, 1134]","[1141, 1138]","[3081, 849]","[3104, 909]","[1420, 1849]","[1379, 2591]","[2379, 1869]","[2403, 2594]","[530, 876]","[1111, 946]","[2970, 785]","[2923, 886]","[1410, 1728]","[1316, 2457]","[2436, 1775]","[2561, 2494]",0.3310014959765809,0.3292242950681895,0.4571733273486093,0.4527661200484802,0.3048325833360647,0.3182831738412094,0.4082896430821569,0.4263624020444885,65,10.7,65.77557589458954,13.707725080048043
74,65_top_1338_20210609_1.jpg,65_side_1338_20210609_1.jpg,"[816, 873]","[1302, 1074]","[3118, 869]","[3024, 997]","[1514, 1940]","[1460, 2614]","[2410, 1987]","[2396, 2671]","[1014, 644]","[1507, 913]","[3255, 634]","[3188, 769]","[1638, 1785]","[1544, 2584]","[2702, 1869]","[2816, 2675]",0.3619734743171545,0.3781556385136692,0.4654986175226959,0.4908970821698592,0.3369692107767918,0.3560329999385037,0.456709938824989,0.4825288639632567,65,13.38,64.65065515238182,13.707725080048043
75,65_top_1752_20210609_0.jpg,65_side_1752_20210609_0.jpg,"[621, 859]","[1014, 909]","[3020, 1171]","[2903, 1329]","[1446, 2007]","[1420, 2702]","[2366, 2024]","[2379, 2718]","[654, 718]","[1037, 772]","[3047, 873]","[2947, 1061]","[1383, 1836]","[1282, 2661]","[2480, 1869]","[2611, 2665]",0.360000453779053,0.3806050235000114,0.4305096904537742,0.4592414735560149,0.3322824377956124,0.3609173407812071,0.3978324129734709,0.4330396569579861,65,17.52,65.35728307599142,17.70277180352653
76,66_top_0_20210609_0.jpg,66_side_0_20210609_0.jpg,"[1688, 2696]","[1366, 2490]","[1370, 927]","[1428, 927]","[309, 2212]","[878, 2190]","[300, 1415]","[873, 1437]","[2661, 1168]","[2517, 1410]","[866, 1235]","[829, 1295]","[2410, 2467]","[2262, 1886]","[1252, 2507]","[1329, 1900]",0.3971914258230797,0.3959264863786639,0.457498536481261,0.4562642749944238,0.3724906387512602,0.3702706367349387,0.438649646074113,0.4344178873722975,66,0.0,65.35728307599142,
77,66_top_2822_20210610_0.jpg,66_side_2822_20210610_0.jpg,"[540, 1077]","[997, 1024]","[3168, 799]","[3104, 1024]","[1463, 1973]","[1433, 2510]","[2191, 1993]","[2185, 2534]","[718, 752]","[1148, 544]","[3084, 453]","[3054, 597]","[1463, 1876]","[1376, 2450]","[2262, 1920]","[2296, 2494]",0.2603765597781468,0.2680807450034563,0.3151053923314809,0.3254532536654018,0.2242687127315698,0.2330393453852647,0.2629290607365785,0.2725493467495226,66,28.22,71.33299785121939,30.013387837381625
78,67_top_1708_20210609_0.jpg,67_side_1708_20210609_0.jpg,"[3319, 279]","[2926, 628]","[725, 799]",,"[1329, 1910]","[1282, 2661]","[2329, 1940]","[2326, 2681]","[3041, 336]","[2769, 571]","[930, 826]",,"[1363, 1789]","[1262, 2561]","[2436, 1819]","[2551, 2604]",0.3576865391251607,,0.4235823554189659,,0.3502088477902458,,0.4155113307326706,,67,17.08,,
79,68_top_1586_20210609_0.jpg,68_side_1586_20210609_0.jpg,"[913, 258]","[1158, 618]","[3064, 581]","[3124, 587]","[1493, 1893]","[1450, 2611]","[2457, 1950]","[2440, 2655]","[1225, 564]","[1379, 624]","[2869, 584]","[2923, 591]","[1631, 1678]","[1564, 2332]","[2567, 1722]","[2665, 2393]",0.4217603913358442,0.4103138666723407,0.4826368340755376,0.4678935406859418,0.3987122921886264,0.3865276952285483,0.4447325955907021,0.4298380817277459,68,15.86,64.54383155508312,13.707725080048043
80,69_top_2518_20210610_0.jpg,69_side_2518_20210610_0.jpg,"[3369, 456]","[3047, 1024]","[708, 903]","[732, 1067]","[1648, 2051]","[1628, 2618]","[2410, 2067]","[2413, 2641]","[2886, 282]","[2661, 631]","[812, 708]","[893, 886]","[1591, 2000]","[1540, 2581]","[2436, 1987]","[2544, 2561]",0.2660994282097529,0.2700823485561303,0.3068264627714313,0.3115675374383609,0.2039933513452448,0.2239061611031224,0.2579293738813186,0.2797277707154665,69,25.18,75.86966106865889,32.300195438780264
81,70_top_1880_20210609_0.jpg,70_side_1880_20210609_0.jpg,"[3333, 735]","[2994, 1037]","[591, 913]","[624, 1040]","[1440, 2017]",,"[2413, 1953]","[2483, 2692]","[3228, 832]","[2963, 920]","[1027, 769]","[1040, 869]","[1614, 1785]","[1584, 2460]","[2524, 1792]","[2631, 2467]",,,,,0.3223840853115887,0.3285821341965162,0.3727138501412896,0.3792758700506374,70,18.8,,
82,70_top_2306_20210610_1.jpg,70_side_2306_20210610_1.jpg,"[329, 604]","[587, 936]","[3081, 752]","[3064, 893]","[1443, 1973]","[1389, 2567]","[2235, 2027]","[2215, 2624]","[379, 500]","[591, 477]","[2769, 507]","[2651, 725]","[1248, 1896]","[1111, 2541]","[2131, 1950]","[2124, 2608]",0.2608026925457345,0.2632940405102307,0.2935180446599656,0.2962272437175511,0.2521256704630591,0.2746751077668619,0.2754077431516148,0.3005710874778968,70,23.06,76.00834730319919,27.743047216048325
83,70_top_2442_20210611_0.jpg,70_side_2442_20210611_0.jpg,"[604, 1027]","[936, 1191]","[3074, 963]","[2994, 1094]","[1453, 1718]","[1457, 2292]","[2238, 1702]","[2262, 2279]","[527, 1034]","[819, 1020]","[2866, 792]","[2806, 936]","[1309, 1725]","[1259, 2329]","[2155, 1702]","[2222, 2306]",0.3077581189091979,0.3194346773822987,0.3564747351811068,0.3717591341032758,0.2949198063617566,0.3090494722730932,0.3378122181637235,0.354392689427335,70,24.42,72.4637637653416,25.276962136313372
84,70_top_2756_20210610_0.jpg,70_side_2756_20210610_0.jpg,"[661, 899]","[1118, 980]","[3168, 688]","[3155, 705]","[1527, 1943]","[1507, 2470]","[2242, 1943]","[2252, 2473]","[852, 732]","[1238, 664]","[3047, 305]","[3088, 386]","[1534, 2007]","[1470, 2618]","[2363, 2017]","[2433, 2631]",0.2593953180519718,0.2609109511247957,0.3194625138936092,0.321639462068538,0.2288751035400195,0.2289172360145481,0.278235405510851,0.276076237789872,70,27.56,71.33299785121939,30.013387837381625
85,74_top_3618_20210611_0.jpg,74_side_3618_20210611_0.jpg,"[3168, 681]","[2950, 1003]","[819, 953]",,"[1477, 1933]","[1480, 2463]","[2208, 1903]","[2235, 2450]","[3188, 748]","[3020, 742]","[997, 906]","[1034, 1050]","[1510, 1836]","[1463, 2420]","[2410, 1812]","[2534, 2389]",0.2905300244117719,,0.3243193453002906,,0.2776935405850935,0.2931171811773208,0.2994209091320383,0.3157456654829914,74,36.18,,
86,76_top_2472_20210610_0.jpg,76_side_2472_20210610_0.jpg,,"[534, 1027]","[3051, 792]","[2920, 1020]","[1446, 1416]","[1383, 2074]","[2383, 1490]","[2332, 2171]",,"[544, 1161]","[2705, 990]","[2634, 883]","[1309, 1393]","[1205, 1963]","[2228, 1349]","[2289, 1916]",,,0.373115164522769,0.3916917727579925,,,0.3843467426366621,0.3889429417650802,76,24.72,,
87,78_top_2894_20210611_0.jpg,78_side_2894_20210611_0.jpg,"[3182, 775]","[2957, 852]","[678, 792]","[832, 1081]","[1581, 1866]","[1567, 2426]","[2373, 1869]","[2373, 2450]",,"[2812, 805]","[711, 648]","[782, 859]","[1379, 1728]","[1238, 2359]","[2292, 1792]","[2306, 2453]",0.3055080476133188,0.3276020036252011,0.3360077267644611,0.3624934775835521,,,0.3164403791917154,0.3416190326096684,78,28.94,,
88,79_top_3072_20210610_1.jpg,79_side_3072_20210610_1.jpg,"[1957, 470]","[1800, 721]","[1876, 2951]",,"[811, 1469]","[296, 1424]","[770, 2140]","[264, 2127]","[477, 524]","[769, 487]","[3081, 265]","[2990, 262]","[1460, 1842]","[1379, 2457]","[2309, 1876]","[2353, 2487]",0.2430719902143171,,0.2734616425276558,,0.2113515934983011,0.2184714279331757,0.2376665595873354,0.2468813646837665,79,30.72,,
89,79_top_3944_20210610_0.jpg,79_side_3944_20210610_0.jpg,"[3386, 819]","[2994, 1081]","[524, 1077]","[769, 1339]","[1383, 1930]","[1359, 2510]","[2185, 1946]","[2178, 2534]","[3245, 839]","[2960, 883]","[584, 909]","[752, 1178]","[1356, 1866]","[1279, 2504]","[2228, 1863]","[2289, 2497]",0.2709629125601443,0.2991412529469379,0.31460582546547,0.3522068373067613,0.2472626681202867,0.2781326730675391,0.2785796187111938,0.3142674002477743,79,39.44,77.1391132173214,36.703651205585594
90,79_top_4066_20210611_0.jpg,79_side_4066_20210611_0.jpg,"[3614, 936]","[3279, 1171]","[758, 1124]","[893, 1369]","[1527, 2379]",,"[2369, 2366]",,"[3406, 634]","[3114, 618]","[678, 621]","[772, 822]","[1245, 1873]","[1111, 2604]","[2265, 1846]","[2346, 2571]",,,,,0.2401395891593431,0.2631754432812229,0.2681665809082619,0.2941276982815568,79,40.66,,
91,80_top_5056_20210611_0.jpg,80_side_5056_20210611_0.jpg,"[203, 481]","[363, 490]","[1179, 329]","[1143, 427]","[578, 817]","[580, 1021]","[854, 805]","[866, 1012]","[166, 386]","[326, 344]","[1208, 227]","[1186, 338]","[507, 750]","[458, 1021]","[885, 750]","[914, 1016]",0.2617022735306875,0.2751300892634942,0.3137351794065849,0.3319351435818388,0.2397711916460473,0.2603349561821269,0.2797473088641399,0.3018775439162969,80,50.56,77.1391132173214,38.99501782815641
92,83_top_3072_20210610_2.jpg,83_side_3072_20210610_2.jpg,"[3309, 973]","[3024, 1144]","[644, 1044]","[735, 1332]","[1399, 1792]","[1383, 2460]","[2299, 1799]","[2329, 2473]","[3235, 1020]","[2896, 1161]","[745, 923]","[836, 1185]","[1423, 1634]","[1342, 2285]","[2349, 1644]","[2426, 2292]",0.3174726224683598,0.3327164221370666,0.3581065348711238,0.376253445561154,0.3062724401890866,0.3327303043685063,0.3637830812357039,0.3944866177040709,83,30.72,72.4637637653416,25.276962136313372
93,83_top_3208_20210610_1.jpg,83_side_3208_20210610_1.jpg,"[3551, 604]","[3158, 708]","[312, 775]","[470, 1030]","[1376, 1973]","[1366, 2514]","[2114, 1963]","[2128, 2510]","[3440, 443]","[3071, 631]","[772, 577]","[852, 718]","[1503, 1913]","[1426, 2487]","[2299, 1943]","[2349, 2510]",0.210558329528156,0.2235023554479388,0.2403058069121808,0.2565806048148069,0.1813889201411779,0.194555023973362,0.2183994508092388,0.233784332041921,83,32.08,90.97517070343578,36.34146345566591
94,83_top_3380_20210610_0.jpg,83_side_3380_20210610_0.jpg,"[2266, 197]","[1854, 681]","[2140, 3027]","[1827, 3023]","[690, 1522]","[152, 1505]","[672, 2221]","[130, 2234]","[584, 268]","[832, 594]","[2839, 618]","[2836, 728]","[1483, 2054]","[1399, 2611]","[2252, 2077]","[2296, 2634]",0.2173224592894451,0.2211996461276129,0.2668657812994975,0.2709677781384926,0.1784517938760059,0.1850277742576157,0.2164781121592442,0.2231971017622881,83,33.8,83.1530729657358,34.59156206135109
95,85_top_3186_20210610_0.jpg,85_side_3186_20210610_0.jpg,"[3477, 2594]","[2984, 1889]","[534, 1759]","[765, 1493]","[2024, 678]","[2020, 134]","[1292, 698]","[1259, 144]",,"[1057, 315]","[3091, 691]","[2973, 819]","[1685, 2014]","[1628, 2574]","[2487, 2040]","[2574, 2614]",0.2262189663672521,0.2508078568083258,0.2753996095641066,0.3092059611126776,,,0.2045663344963809,0.2280902547876183,85,31.86,,
96,86_top_4066_20210610_0.jpg,86_side_4066_20210610_0.jpg,"[349, 594]","[618, 903]","[3359, 923]","[3306, 1114]","[1446, 2000]","[1457, 2557]","[2195, 1973]","[2225, 2520]","[574, 584]","[789, 540]","[3151, 550]","[3141, 668]","[1450, 1906]","[1440, 2490]","[2269, 1836]","[2406, 2400]",0.2357141585104305,0.2416809230136268,0.2599314766789566,0.2668502368874877,0.1892107411034664,0.1962952582163695,0.2040856074223764,0.2113298557878647,86,40.66,85.33096115408331,39.61789105461697
97,87_top_4226_20210610_0.jpg,87_side_4226_20210610_0.jpg,"[3366, 993]","[2994, 1138]","[470, 923]","[577, 1168]","[1396, 2047]","[1383, 2587]","[2104, 2037]","[2121, 2574]","[3051, 883]","[2762, 916]","[577, 755]","[654, 889]","[1299, 1997]","[1232, 2537]","[2047, 1977]","[2087, 2497]",0.2235680233302968,0.234881658482701,0.2582994232125724,0.2724404448406285,0.20654255537222,0.2195821737846367,0.2360094530486601,0.2511225892709493,87,42.26,87.14745871510239,36.34146345566591
98,88_top_0_20210609_0.jpg,88_side_0_20210609_0.jpg,"[1070, 3130]","[1196, 2861]","[734, 645]","[1057, 824]","[1997, 2293]","[2584, 2315]","[2011, 1545]","[2579, 1531]","[275, 956]","[607, 913]","[2994, 631]","[2863, 936]","[1225, 1836]","[1114, 2591]","[2255, 1839]","[2379, 2571]",0.273817216995761,0.2990730128870517,0.3098180232807477,0.3407865707964568,0.2557590559190122,0.2888031083566234,0.2911012393684981,0.3285217077200329,88,0.0,77.1391132173214,
99,93_top_4160_20210610_0.jpg,93_side_4160_20210610_0.jpg,"[672, 318]","[882, 690]","[913, 3220]","[1146, 3117]","[2127, 2100]","[2664, 2136]","[2136, 1424]","[2682, 1411]","[3178, 571]","[2876, 648]","[755, 607]","[826, 789]","[1527, 1963]","[1430, 2460]","[2255, 2017]","[2272, 2524]",0.191344854307553,0.2027600652961599,0.2229219368259101,0.2366695071373674,0.1701740894276982,0.185483839388514,0.1984481500569374,0.2155338726432559,93,41.6,92.00926874412129,40.09418450663988
100,98_top_7774_20210610_0.jpg,98_side_7774_20210610_0.jpg,"[1500, 139]","[1585, 640]","[1630, 3126]","[1402, 2942]","[479, 1531]",,"[448, 2149]",,"[299, 779]","[708, 852]","[3141, 822]","[2950, 1003]","[1527, 2141]","[1420, 2675]","[2312, 2188]","[2353, 2732]",,,,,0.14518307572175,0.1671469379654015,0.1734328207208381,0.1998396849759069,98,77.74,,
101,102_top_0_20210609_0.jpg,102_side_0_20210609_0.jpg,"[3635, 980]","[3168, 1238]","[356, 953]","[577, 1188]","[1440, 2030]","[1420, 2661]","[2245, 2017]","[2279, 2638]","[3578, 1030]","[3275, 1114]","[440, 789]","[581, 1064]","[1349, 1876]","[1242, 2530]","[2356, 1896]","[2504, 2564]",0.2176659795735093,0.2370770668987821,0.2583233383697909,0.2837453290625875,0.1995862963410949,0.2282786968946467,0.228375374247848,0.2595061580476976,102,0.0,91.11385693797608,
102,105_top_0_20210609_0.jpg,105_side_0_20210609_0.jpg,"[3611, 1346]","[3161, 1584]","[799, 1624]",,"[1430, 2259]",,"[2141, 2158]","[2242, 2705]","[3618, 916]","[3141, 1144]","[450, 1138]",,"[1040, 1863]","[923, 2470]","[1970, 1802]","[2051, 2373]",,,,,0.2121328735205618,,0.2589473462234747,,105,0.0,,
103,122_top_14346_20210610_0.jpg,122_side_14346_20210610_0.jpg,"[178, 1604]","[443, 1624]","[3460, 933]","[3212, 1346]","[1517, 2098]","[1460, 2587]","[2151, 2155]","[2124, 2641]","[57, 1554]","[329, 1319]","[3484, 819]","[3319, 1077]","[1423, 2030]","[1352, 2564]","[2215, 2020]","[2275, 2561]",0.1815820150161532,0.1986014998025529,0.1987625690758755,0.2183539595670038,0.1710352838585049,0.1885577018369237,0.1784168966875221,0.1975602368798003,122,143.46,120.6564696398096,139.68043637859387
104,134_top_0_20210609_0.jpg,134_side_0_20210609_0.jpg,"[1119, 3515]","[958, 3148]","[1164, 152]","[887, 269]","[636, 1643]","[152, 1688]","[708, 2293]","[215, 2382]","[3554, 1614]","[3104, 1470]","[87, 1383]","[168, 1665]","[1520, 1997]","[1467, 2440]","[2225, 1936]","[2296, 2379]",0.1843471155627903,0.1924114726533334,0.2114046502395808,0.2206614936811039,0.166410730034091,0.1814781571777216,0.1848216182384854,0.2007803866590502,134,0.0,130.63299330360294,
105,165_top_0_20210609_0.jpg,165_side_0_20210609_0.jpg,"[1988, 282]","[1675, 421]","[1737, 3466]","[1384, 3309]","[582, 1724]","[103, 1711]","[582, 2333]","[85, 2355]",,"[295, 748]","[3484, 742]","[3366, 1104]","[1608, 1886]","[1540, 2396]","[2359, 1913]","[2416, 2436]",0.162917107782684,0.1765110651469917,0.1735759646757879,0.1879978416173084,,,0.1478622153706286,0.1691233872423331,165,0.0,,
